C,filename,split,symmetry,isomer_id,r_mean,asphericity,bond_mean
48,C48-Cs-75.xyz,train,Cs,75,3.0975103790339644,0.0546621196501171,1.388786862818983
48,C48-Cs-89.xyz,test,Cs,89,3.0924659622578594,0.049063447986267585,1.3890921649544283
48,C48-Cs-96.xyz,train,Cs,96,3.0892894258475394,0.044133088185364,1.389187566231102
48,C48-D2-144.xyz,train,D2,144,3.0857534099201516,0.035424860948672345,1.3888984081193738
48,C48-D2-16.xyz,train,D2,16,3.144334112249308,0.15945566232936162,1.389487440208671
48,C48-D2-169.xyz,train,D2,169,3.0825511707420055,0.024711630803379594,1.3890378070099665
48,C48-D2-198.xyz,train,D2,198,3.082682971207459,0.021912741058418818,1.3889644162976271
48,C48-D2-2.xyz,train,D2,2,3.2256545974857396,0.2934584893563321,1.395288141508406
48,C48-D2h-15.xyz,val,D2h,15,3.145400872728272,0.16096300866648663,1.389273032895873
48,C48-D2h-41.xyz,train,D2h,41,3.1070612404878646,0.08748966427971272,1.38957349449268
48,C48-D3-188.xyz,train,D3,188,3.0755373362360943,0.0013362365530665491,1.388334831156423
48,C48-D6d-186.xyz,train,D6d,186,3.102831505562678,0.05471804985219859,1.3873666360714125
48,C48-D6d-189.xyz,train,D6d,189,3.122995459190246,0.11370155773921256,1.3893221452353381
50,C50-C1-10.xyz,test,C1,10,3.1946064368527014,0.13025736606491953,1.3898467663500507
50,C50-C1-101.xyz,train,C1,101,3.1588054344616143,0.0524500333419741,1.3889214188121546
50,C50-C1-102.xyz,train,C1,102,3.1545912051316485,0.043252563630250415,1.388867095246029
50,C50-C1-103.xyz,train,C1,103,3.1645054816916405,0.06650530944145971,1.3890308897143184
50,C50-C1-104.xyz,train,C1,104,3.157149268257898,0.05194778568910335,1.3892025721407535
50,C50-C1-105.xyz,train,C1,105,3.158908371568577,0.05254357988890904,1.3888652862602058
50,C50-C1-106.xyz,train,C1,106,3.1555891857971874,0.046056911631849766,1.389041282528941
50,C50-C1-107.xyz,train,C1,107,3.1537549680262136,0.04066799389135972,1.3890694981094207
50,C50-C1-109.xyz,train,C1,109,3.1585298163986497,0.053776429569055206,1.3890883786953472
50,C50-C1-11.xyz,train,C1,11,3.192847684557943,0.12436194224724567,1.3898681807755735
50,C50-C1-110.xyz,test,C1,110,3.1543424435302034,0.0425986282604929,1.3890076449970374
50,C50-C1-111.xyz,train,C1,111,3.1525899185075645,0.03592870278258007,1.3888160811131187
50,C50-C1-112.xyz,train,C1,112,3.1582067373858616,0.04914890001965656,1.388777043457472
50,C50-C1-113.xyz,train,C1,113,3.152841339847679,0.03722219757068641,1.3887466381114446
50,C50-C1-114.xyz,train,C1,114,3.1515961636955985,0.03465968174390153,1.38890977038756
50,C50-C1-115.xyz,train,C1,115,3.1509996801740328,0.035252532942568304,1.38897941828192
50,C50-C1-117.xyz,train,C1,117,3.1513186460379465,0.031394523872630836,1.3887315873069068
50,C50-C1-118.xyz,train,C1,118,3.1596805809862327,0.05619275692350724,1.3890824792074516
50,C50-C1-119.xyz,train,C1,119,3.1560475847000276,0.046853659916419516,1.3889233450917655
50,C50-C1-12.xyz,test,C1,12,3.1930400550768714,0.1245585066543441,1.3895403916039104
50,C50-C1-120.xyz,train,C1,120,3.158553646619255,0.051557057401197474,1.3886267401884753
50,C50-C1-121.xyz,val,C1,121,3.156805221306485,0.0472291161561521,1.3888171410011776
50,C50-C1-122.xyz,train,C1,122,3.1552132386588014,0.044500688358836936,1.3890600248146523
50,C50-C1-123.xyz,train,C1,123,3.1547849071562246,0.04050610764205357,1.3888927027584395
50,C50-C1-124.xyz,train,C1,124,3.162632386139233,0.06202399581915811,1.3890004719770643
50,C50-C1-126.xyz,val,C1,126,3.1666225198844637,0.06877109787069594,1.3889142177249254
50,C50-C1-127.xyz,val,C1,127,3.1629262119785055,0.0634793436220492,1.3888689412501733
50,C50-C1-128.xyz,train,C1,128,3.1637787649124487,0.06663747094694539,1.389046517579103
50,C50-C1-129.xyz,train,C1,129,3.161817068793007,0.0572250750616284,1.3888614351767696
50,C50-C1-130.xyz,train,C1,130,3.1625530976283045,0.0616390024769616,1.388834304680073
50,C50-C1-131.xyz,train,C1,131,3.1582180924552437,0.04810688302782236,1.388652027950302
50,C50-C1-132.xyz,train,C1,132,3.157044958475307,0.04585951777535906,1.3887127788716966
50,C50-C1-133.xyz,test,C1,133,3.1601490838161497,0.052450197438878673,1.3886836249021073
50,C50-C1-134.xyz,train,C1,134,3.1702724210552677,0.07736156642406931,1.388784522778511
50,C50-C1-135.xyz,train,C1,135,3.1655741439549887,0.06718685331017737,1.388846637485573
50,C50-C1-136.xyz,train,C1,136,3.1616689960633577,0.05850381869848474,1.3888407580906097
50,C50-C1-137.xyz,val,C1,137,3.1607717533356725,0.05385907261205616,1.3886959158747256
50,C50-C1-139.xyz,train,C1,139,3.164624805852376,0.0680944955278932,1.3888624671679597
50,C50-C1-14.xyz,train,C1,14,3.2049977805867718,0.14716575160116754,1.3896798084393975
50,C50-C1-140.xyz,train,C1,140,3.166610516571104,0.06771863908659334,1.3886285098011455
50,C50-C1-141.xyz,train,C1,141,3.1667063727489553,0.07452242763878142,1.389149609963408
50,C50-C1-142.xyz,val,C1,142,3.16155956445707,0.0571658303304352,1.3885286426066137
50,C50-C1-143.xyz,train,C1,143,3.1488232334749484,0.02627546350984799,1.3887113052197662
50,C50-C1-144.xyz,train,C1,144,3.149682421134928,0.030473662240270986,1.38869389275128
50,C50-C1-145.xyz,train,C1,145,3.150670409930399,0.03205676039672911,1.3885039499571563
50,C50-C1-146.xyz,train,C1,146,3.1491328471165185,0.02804462401051759,1.3887560790550335
50,C50-C1-147.xyz,train,C1,147,3.1522667614929962,0.03318491682297121,1.3885881837366647
50,C50-C1-148.xyz,train,C1,148,3.156686246533857,0.05245292340530816,1.389136369060906
50,C50-C1-149.xyz,train,C1,149,3.1474264497629894,0.023232899762162057,1.3886891185160022
50,C50-C1-15.xyz,train,C1,15,3.207135205652691,0.15353332277800338,1.3899184526622255
50,C50-C1-150.xyz,train,C1,150,3.1469704280309454,0.020967738408597655,1.388596463622643
50,C50-C1-151.xyz,train,C1,151,3.145936011636778,0.016687107591024094,1.3884196832565325
50,C50-C1-152.xyz,train,C1,152,3.1507825030824246,0.031985055023056444,1.3888448300720255
50,C50-C1-153.xyz,test,C1,153,3.151546242870978,0.03363365636518076,1.3888334035344574
50,C50-C1-154.xyz,train,C1,154,3.148681943176096,0.02658501574076084,1.3886647282613418
50,C50-C1-155.xyz,train,C1,155,3.1540029994683287,0.03877569749798887,1.388795313325706
50,C50-C1-159.xyz,train,C1,159,3.1535562697019253,0.03866437118388988,1.3886589360427706
50,C50-C1-16.xyz,val,C1,16,3.218149145615491,0.17076543366219277,1.389826311267301
50,C50-C1-160.xyz,train,C1,160,3.1510149612715663,0.03117172451926695,1.388548368355667
50,C50-C1-161.xyz,train,C1,161,3.1549547923804,0.04322237378323898,1.3888829515871701
50,C50-C1-163.xyz,test,C1,163,3.1508371724100193,0.033469162030564166,1.3887662610942253
50,C50-C1-164.xyz,train,C1,164,3.1571099645506306,0.046053877780291054,1.3886565516212976
50,C50-C1-165.xyz,train,C1,165,3.154834355770764,0.04142778463769032,1.3888588851637926
50,C50-C1-166.xyz,val,C1,166,3.1524339015415395,0.03717977064476428,1.388886320070199
50,C50-C1-169.xyz,train,C1,169,3.149733403478939,0.029839799571788863,1.3888625103478418
50,C50-C1-17.xyz,val,C1,17,3.2151567140557358,0.16558019352226822,1.389892985797228
50,C50-C1-170.xyz,train,C1,170,3.1570937396779213,0.04591434918215335,1.388958757241444
50,C50-C1-171.xyz,train,C1,171,3.147374961094991,0.021770217736874146,1.3885405926842695
50,C50-C1-172.xyz,val,C1,172,3.1485664369763158,0.02625820322129704,1.3888673161389484
50,C50-C1-173.xyz,test,C1,173,3.1469309580937788,0.02222327531071294,1.3888268400779797
50,C50-C1-174.xyz,train,C1,174,3.1495434046079644,0.029754605130829326,1.3885955143459079
50,C50-C1-176.xyz,test,C1,176,3.1489688163133076,0.02911824172745136,1.388751937948087
50,C50-C1-177.xyz,train,C1,177,3.147445922276715,0.024254518250897136,1.388858153315923
50,C50-C1-178.xyz,train,C1,178,3.1587793519460665,0.05182869111577181,1.389047566214744
50,C50-C1-182.xyz,train,C1,182,3.1440475731467052,0.016885675275892208,1.3887320676578077
50,C50-C1-183.xyz,train,C1,183,3.1441145974025617,0.016450777257815664,1.388788823151045
50,C50-C1-184.xyz,train,C1,184,3.144409582434767,0.016591280378914962,1.3887892805500648
50,C50-C1-186.xyz,train,C1,186,3.145461902201527,0.017395098725044276,1.388532792815665
50,C50-C1-187.xyz,train,C1,187,3.143543293983386,0.011828149071776773,1.3884891322956094
50,C50-C1-188.xyz,train,C1,188,3.1422634966445435,0.01040073983412954,1.3886775293311087
50,C50-C1-189.xyz,train,C1,189,3.1452380975415792,0.018488698070467064,1.388861723483829
50,C50-C1-19.xyz,train,C1,19,3.1869801349353764,0.11455785492888577,1.3893170193371267
50,C50-C1-190.xyz,test,C1,190,3.1493982463286074,0.028141813831508104,1.3886196984800276
50,C50-C1-191.xyz,train,C1,191,3.148150373715745,0.023609222283016786,1.3885206943986708
50,C50-C1-192.xyz,train,C1,192,3.1517546771218536,0.03459663891937736,1.3887136019345445
50,C50-C1-193.xyz,train,C1,193,3.152528454498324,0.03737629311684711,1.3888267592715748
50,C50-C1-194.xyz,train,C1,194,3.1499879883034527,0.03132147761687157,1.3887363078618657
50,C50-C1-195.xyz,train,C1,195,3.1437118581651373,0.011337720940406961,1.388447126527762
50,C50-C1-196.xyz,train,C1,196,3.1451252233233866,0.01785545780390075,1.3885844691080285
50,C50-C1-197.xyz,train,C1,197,3.146373249548643,0.020508072309030116,1.388441295818812
50,C50-C1-198.xyz,train,C1,198,3.146611788704825,0.023603135141648173,1.38886190732367
50,C50-C1-199.xyz,train,C1,199,3.1428661699152713,0.011835881452919753,1.3887293386141952
50,C50-C1-20.xyz,train,C1,20,3.1848613878592738,0.11110657860042122,1.3893774644352004
50,C50-C1-200.xyz,train,C1,200,3.1421784065289393,0.00833816144070143,1.388631591645085
50,C50-C1-201.xyz,train,C1,201,3.145305690082137,0.019064742967534413,1.3889156024696614
50,C50-C1-202.xyz,train,C1,202,3.145259702535551,0.01766032861845398,1.388819455449167
50,C50-C1-204.xyz,test,C1,204,3.1464701771466634,0.020529595909786792,1.3887386698619795
50,C50-C1-209.xyz,train,C1,209,3.1510112060115545,0.03416002560257738,1.3887826251907496
50,C50-C1-21.xyz,train,C1,21,3.181661698543983,0.10394100398447077,1.389188119231691
50,C50-C1-211.xyz,train,C1,211,3.149690288423447,0.031595466361833476,1.3889231600797913
50,C50-C1-212.xyz,train,C1,212,3.1582724112310068,0.05118119870642815,1.3888013907901888
50,C50-C1-213.xyz,val,C1,213,3.1555933308284345,0.04326560421222248,1.3886804975452882
50,C50-C1-215.xyz,test,C1,215,3.153890641557888,0.04133014105880095,1.3886801876975725
50,C50-C1-216.xyz,train,C1,216,3.151752884325719,0.037946150806271076,1.3889916339840422
50,C50-C1-217.xyz,val,C1,217,3.1465843120885397,0.02325959357893601,1.3888059982742285
50,C50-C1-218.xyz,train,C1,218,3.146027446656684,0.02201023772948063,1.3888361716930824
50,C50-C1-219.xyz,train,C1,219,3.1464249346629414,0.021177232509261592,1.3886865102245607
50,C50-C1-22.xyz,train,C1,22,3.187700791923314,0.11695617260055349,1.389370756030548
50,C50-C1-220.xyz,test,C1,220,3.1481773409051454,0.026537420944964772,1.3885057911902348
50,C50-C1-221.xyz,train,C1,221,3.1443006998579404,0.016356860080791746,1.3888507101808116
50,C50-C1-222.xyz,train,C1,222,3.1454180711212234,0.018870993089014864,1.3889553456612707
50,C50-C1-223.xyz,train,C1,223,3.150576111140125,0.033156029772457095,1.3889340318872359
50,C50-C1-224.xyz,test,C1,224,3.151422421501013,0.0360809472644395,1.3889306955887621
50,C50-C1-225.xyz,train,C1,225,3.1491637202108875,0.02946483336144912,1.3890591627547904
50,C50-C1-227.xyz,train,C1,227,3.156903413161436,0.049642988408589835,1.388926134630896
50,C50-C1-228.xyz,train,C1,228,3.156590108773159,0.045263571141487345,1.3887008588075782
50,C50-C1-23.xyz,train,C1,23,3.180868855741315,0.10433026334647572,1.3892976621557405
50,C50-C1-230.xyz,val,C1,230,3.1528019056191035,0.03758189417174725,1.3888403772891196
50,C50-C1-231.xyz,train,C1,231,3.1471914474542526,0.022329406561560836,1.3885329250053
50,C50-C1-232.xyz,train,C1,232,3.1551627261533963,0.039376346922723925,1.388205890784376
50,C50-C1-233.xyz,train,C1,233,3.148694785099512,0.026511296274716295,1.3887671978544045
50,C50-C1-235.xyz,train,C1,235,3.160416722028268,0.05685055417233724,1.3887764299523102
50,C50-C1-236.xyz,train,C1,236,3.150871569445184,0.029875782690553482,1.3884069960825125
50,C50-C1-237.xyz,train,C1,237,3.1451776138962213,0.015749851989042718,1.388517575221955
50,C50-C1-239.xyz,test,C1,239,3.148442681018994,0.024898173019298347,1.3886986948485338
50,C50-C1-240.xyz,val,C1,240,3.1414263072447612,0.005431542235627585,1.3884492495601994
50,C50-C1-241.xyz,test,C1,241,3.1428866212790076,0.009152678597874355,1.3884771348917728
50,C50-C1-243.xyz,train,C1,243,3.1481576794540915,0.02526123866897027,1.3886523006527207
50,C50-C1-244.xyz,train,C1,244,3.1486249333187457,0.02624112896751177,1.388867885029601
50,C50-C1-245.xyz,train,C1,245,3.147107974200988,0.023163759098511167,1.3889017829617196
50,C50-C1-246.xyz,train,C1,246,3.1431030676509066,0.012467242254198312,1.3888795119508413
50,C50-C1-248.xyz,train,C1,248,3.1436888463869224,0.014158496878594103,1.3888678667769632
50,C50-C1-249.xyz,val,C1,249,3.1446105610718305,0.018353760041159965,1.388963936057871
50,C50-C1-25.xyz,train,C1,25,3.197142489186327,0.13436802516446925,1.3894595010878055
50,C50-C1-251.xyz,train,C1,251,3.142381118132222,0.008935616351827812,1.388519773318741
50,C50-C1-252.xyz,train,C1,252,3.1436590719020723,0.012337311170580354,1.3886140510126481
50,C50-C1-259.xyz,train,C1,259,3.144541814789686,0.016271972178702458,1.3887950401430174
50,C50-C1-26.xyz,train,C1,26,3.192596685934853,0.12530737778681617,1.38954166234502
50,C50-C1-268.xyz,test,C1,268,3.1414503312822935,0.008706039470862495,1.388848159903893
50,C50-C1-28.xyz,train,C1,28,3.205324552494039,0.14807458201550283,1.3895874532172687
50,C50-C1-29.xyz,train,C1,29,3.17102881818624,0.07863717625430655,1.3890680453909994
50,C50-C1-30.xyz,train,C1,30,3.176107184381431,0.0889426180170572,1.389080789227922
50,C50-C1-31.xyz,train,C1,31,3.1725089553190746,0.08369244064772965,1.3890941285705085
50,C50-C1-34.xyz,train,C1,34,3.1722491661349728,0.08286719917462336,1.3888607129687212
50,C50-C1-35.xyz,train,C1,35,3.1726331602522784,0.08461546727832185,1.3892846665383856
50,C50-C1-36.xyz,train,C1,36,3.180661279019391,0.10265929429352415,1.3892711349110234
50,C50-C1-37.xyz,train,C1,37,3.1679620808053066,0.07255916043418997,1.389065001054107
50,C50-C1-38.xyz,train,C1,38,3.167449932196785,0.06953912452693232,1.3889991534657993
50,C50-C1-39.xyz,train,C1,39,3.1622451146659913,0.060532292054512216,1.389051703064178
50,C50-C1-40.xyz,train,C1,40,3.166420345490246,0.07392195308933586,1.3893866898734233
50,C50-C1-41.xyz,train,C1,41,3.1740237373881746,0.08983059312905965,1.3893029263527303
50,C50-C1-44.xyz,train,C1,44,3.146607398015583,0.021648590540479927,1.3886426356349069
50,C50-C1-45.xyz,train,C1,45,3.162364284021359,0.058083496400720906,1.3891355618802819
50,C50-C1-46.xyz,train,C1,46,3.1889985515585972,0.02385849717628667,1.4200223487581995
50,C50-C1-47.xyz,val,C1,47,3.160505606760338,0.057332969112743624,1.3889922527035772
50,C50-C1-48.xyz,train,C1,48,3.171735712928124,0.08467740566931445,1.38912200027184
50,C50-C1-49.xyz,test,C1,49,3.163009505067508,0.06491359060699636,1.3890358047946119
50,C50-C1-50.xyz,val,C1,50,3.1655447363881337,0.06969750731834648,1.3889474965164226
50,C50-C1-51.xyz,train,C1,51,3.160299207965569,0.05866122030726112,1.3890957042694232
50,C50-C1-52.xyz,train,C1,52,3.160785553621151,0.05712176720300983,1.3891930987480967
50,C50-C1-53.xyz,train,C1,53,3.1680794617390955,0.07667099545453128,1.38927102167388
50,C50-C1-54.xyz,train,C1,54,3.162799269105446,0.06248882932011914,1.3890652438518611
50,C50-C1-55.xyz,train,C1,55,3.1585706907763647,0.051940075306899425,1.389131375287992
50,C50-C1-56.xyz,train,C1,56,3.1676414057826783,0.07642738788877919,1.3896602837878544
50,C50-C1-57.xyz,val,C1,57,3.154249024024901,0.03781539488089684,1.3886478843615315
50,C50-C1-58.xyz,val,C1,58,3.155004310339748,0.044516719060303404,1.3890429746486204
50,C50-C1-59.xyz,train,C1,59,3.2106848816151934,0.1610973555373205,1.3898292950115212
50,C50-C1-60.xyz,train,C1,60,3.1606964087931964,0.059137170714770614,1.3894242417003844
50,C50-C1-62.xyz,train,C1,62,3.1525885096588757,0.035856098418981026,1.3887618322256279
50,C50-C1-63.xyz,train,C1,63,3.1620814681757405,0.057934738176238995,1.3888876119561342
50,C50-C1-65.xyz,train,C1,65,3.1683664865129253,0.07480568750085934,1.38902478757349
50,C50-C1-66.xyz,train,C1,66,3.165847124084988,0.06645618577642758,1.3889901340428108
50,C50-C1-68.xyz,train,C1,68,3.165421276433585,0.06959613712461217,1.3892377748039653
50,C50-C1-7.xyz,train,C1,7,3.2160253599259057,0.17488358846197566,1.3900975894753425
50,C50-C1-70.xyz,train,C1,70,3.1556629023309215,0.04348802098303456,1.3890073924837998
50,C50-C1-71.xyz,train,C1,71,3.157206723251478,0.055860512193520444,1.3893388859846931
50,C50-C1-73.xyz,test,C1,73,3.1690653778224775,0.07302525315527357,1.3890147962096289
50,C50-C1-75.xyz,train,C1,75,3.180052303200513,0.10293389905534854,1.3894160977284624
50,C50-C1-76.xyz,train,C1,76,3.1784292718659968,0.09708759373701284,1.3891142613249567
50,C50-C1-77.xyz,train,C1,77,3.1751931917258607,0.08973440170583746,1.3892172633455688
50,C50-C1-79.xyz,train,C1,79,3.191001946871199,0.12215009335654799,1.3893218008864707
50,C50-C1-81.xyz,train,C1,81,3.167602877771866,0.0723843820732326,1.389036008111466
50,C50-C1-82.xyz,val,C1,82,3.167340365700058,0.07522321980331702,1.3890885981424097
50,C50-C1-83.xyz,train,C1,83,3.164270948201389,0.06563370488155881,1.3889793366576857
50,C50-C1-84.xyz,train,C1,84,3.1737457300927354,0.08490376130891411,1.3890116761914915
50,C50-C1-85.xyz,train,C1,85,3.1668782092795107,0.07178169657350227,1.3891284477879713
50,C50-C1-87.xyz,train,C1,87,3.1688705008939535,0.07782751441989652,1.3892288823706003
50,C50-C1-89.xyz,val,C1,89,3.165908466020838,0.06633473379931734,1.3891127239431305
50,C50-C1-9.xyz,train,C1,9,3.1942635259948404,0.12598588502517244,1.3894787033404528
50,C50-C1-90.xyz,train,C1,90,3.1699635584312045,0.07597596726081714,1.3889710337422339
50,C50-C1-94.xyz,train,C1,94,3.1754142047327303,0.08983880654696748,1.388919897543891
50,C50-C1-96.xyz,train,C1,96,3.1690687525334424,0.0783298899981463,1.389134866779766
50,C50-C1-97.xyz,train,C1,97,3.1618711098993217,0.059854182421630445,1.389085118396966
50,C50-C1-98.xyz,train,C1,98,3.162545530702774,0.06326846185477324,1.3892810031044602
50,C50-C1-99.xyz,train,C1,99,3.159916199414154,0.05539658786688045,1.3890757902447526
50,C50-C2-108.xyz,train,C2,108,3.158659431267615,0.05373559746913927,1.3891642177912888
50,C50-C2-116.xyz,train,C2,116,3.15848832539945,0.04716266328822061,1.3888239028820861
50,C50-C2-138.xyz,train,C2,138,3.1785989703367257,0.09282893988692632,1.3885680785573027
50,C50-C2-156.xyz,train,C2,156,3.148037606432924,0.02270046533697045,1.3885658024958398
50,C50-C2-167.xyz,train,C2,167,3.1492198424425,0.027738734358420076,1.388607992390474
50,C50-C2-175.xyz,train,C2,175,3.1575147868060442,0.055560072864457674,1.3891026618582865
50,C50-C2-18.xyz,train,C2,18,3.1923710073960927,0.13485697078518144,1.390128004824129
50,C50-C2-180.xyz,train,C2,180,3.1540031613789568,0.03952916626099902,1.3885597738218798
50,C50-C2-2.xyz,test,C2,2,3.26959351809367,0.2557794747526179,1.390529479849053
50,C50-C2-203.xyz,test,C2,203,3.144411044649869,0.01655910044367741,1.3887498849648947
50,C50-C2-205.xyz,train,C2,205,3.144902145698999,0.015385098025912317,1.3884120420543404
50,C50-C2-210.xyz,test,C2,210,3.1648627900495687,0.06614371087800121,1.3889593076170363
50,C50-C2-214.xyz,train,C2,214,3.149531117179206,0.02961651569830847,1.3888193435091223
50,C50-C2-226.xyz,train,C2,226,3.1488144991086413,0.028422264235430088,1.3891130884507508
50,C50-C2-229.xyz,test,C2,229,3.154909688955164,0.04504470418058225,1.3890597226995673
50,C50-C2-234.xyz,val,C2,234,3.1536834308971673,0.03668435565895811,1.38828993624057
50,C50-C2-238.xyz,train,C2,238,3.1530490336131516,0.03427822441112192,1.38845412702979
50,C50-C2-24.xyz,train,C2,24,3.20091206052646,0.14481509649727764,1.3897785689133768
50,C50-C2-250.xyz,train,C2,250,3.1436786195875936,0.015056309895771502,1.3887679968320006
50,C50-C2-254.xyz,train,C2,254,3.150435640833793,0.03307818483628767,1.3889384278074088
50,C50-C2-255.xyz,train,C2,255,3.1495004590794724,0.031042745400340237,1.3888522666003686
50,C50-C2-257.xyz,train,C2,257,3.14933832858859,0.030218899535299396,1.3889781546770166
50,C50-C2-260.xyz,train,C2,260,3.143320233106669,0.01432831444048759,1.389037159852415
50,C50-C2-261.xyz,train,C2,261,3.144885324961254,0.016679021199823535,1.388898737792842
50,C50-C2-263.xyz,train,C2,263,3.140602111213033,0.006614897670702932,1.3890123977749333
50,C50-C2-265.xyz,train,C2,265,3.140508986504088,0.007169024761467369,1.3888306567946607
50,C50-C2-269.xyz,train,C2,269,3.1452666847729898,0.016849443916002644,1.3886992264453162
50,C50-C2-27.xyz,train,C2,27,3.1595687560749592,0.05708328106108545,1.3893132973452251
50,C50-C2-6.xyz,train,C2,6,3.229588306090905,0.19723947578501572,1.3904752277011572
50,C50-C2-61.xyz,train,C2,61,3.163252034239979,0.05758643872428358,1.3890457774128044
50,C50-C2-64.xyz,test,C2,64,3.1612540844271506,0.058981182578333825,1.3892022021235144
50,C50-C2-67.xyz,train,C2,67,3.171160275931093,0.07718569365076802,1.389250548744757
50,C50-C2-74.xyz,test,C2,74,3.1820589663851404,0.10713020478336559,1.3895198246734353
50,C50-C2-78.xyz,train,C2,78,3.1956204001308737,0.1297800440659559,1.38921293322314
50,C50-C2-80.xyz,train,C2,80,3.2006948265295216,0.13995531292571425,1.3896924373999406
50,C50-C2-93.xyz,train,C2,93,3.185245256861857,0.10801822906286274,1.389128874229451
50,C50-C2-95.xyz,train,C2,95,3.1746334583194527,0.09081582288298956,1.3893572206288853
50,C50-C2v-125.xyz,train,C2v,125,3.2020253787493314,0.142494286904927,1.3893792658710402
50,C50-C2v-13.xyz,val,C2v,13,3.2307158639194444,0.20819223145470273,1.39185033895959
50,C50-C2v-179.xyz,train,C2v,179,3.149120059659103,0.02820137169130156,1.3887585483074891
50,C50-C2v-242.xyz,test,C2v,242,3.1608832569739125,0.05883962900607034,1.3893164371246591
50,C50-C2v-256.xyz,train,C2v,256,3.14953233209849,0.03169406086912207,1.3889825230668356
50,C50-C2v-43.xyz,train,C2v,43,3.175900677013394,0.09718068338863636,1.3892871952898227
50,C50-C3-208.xyz,val,C3,208,3.140745789828037,0.002885547630056157,1.3883276506317908
50,C50-C3-258.xyz,train,C3,258,3.1476692513594786,0.024811926850916672,1.3888461708133772
50,C50-C3v-157.xyz,train,C3v,157,3.156037154853368,0.04589639877391317,1.389060134217174
50,C50-Cs-100.xyz,train,Cs,100,3.1589066215041885,0.05277370013193572,1.3891814481726557
50,C50-Cs-158.xyz,train,Cs,158,3.1467382457341375,0.01904118019672276,1.388372789342813
50,C50-Cs-162.xyz,train,Cs,162,3.1573121272193596,0.04720733941853038,1.3888312621688375
50,C50-Cs-168.xyz,train,Cs,168,3.1529412129828285,0.03677945999281281,1.3887877229989316
50,C50-Cs-185.xyz,train,Cs,185,3.1457094723638495,0.018836810229391657,1.3884687664764386
50,C50-Cs-206.xyz,train,Cs,206,3.1492120487230606,0.027019496017659902,1.3886888258331855
50,C50-Cs-207.xyz,train,Cs,207,3.1439380945027966,0.011558915478399543,1.3883368282772317
50,C50-Cs-247.xyz,train,Cs,247,3.144380435599907,0.01573341609791628,1.3887414753269718
50,C50-Cs-253.xyz,val,Cs,253,3.1470503863618218,0.021805002476616157,1.3887573544911684
50,C50-Cs-262.xyz,val,Cs,262,3.143987052505308,0.01351417830155742,1.3889883570143664
50,C50-Cs-264.xyz,train,Cs,264,3.1414993586190225,0.0075874542843721825,1.3889661532652895
50,C50-Cs-266.xyz,train,Cs,266,3.1393771922945475,0.003986864452928009,1.3889922469636111
50,C50-Cs-267.xyz,train,Cs,267,3.140504850934518,0.003665588713669145,1.3887059581498185
50,C50-Cs-32.xyz,train,Cs,32,3.1721151212149064,0.0796968861969792,1.3890078305527704
50,C50-Cs-33.xyz,train,Cs,33,3.1706110012492617,0.07674511803768126,1.3889009453682106
50,C50-Cs-4.xyz,train,Cs,4,3.222049675489355,0.18360688460417926,1.390112787298546
50,C50-Cs-42.xyz,val,Cs,42,3.167791880583634,0.0776777477685315,1.3894255765906944
50,C50-Cs-5.xyz,train,Cs,5,3.221620320922507,0.18241054153068298,1.3900757962738042
50,C50-Cs-69.xyz,train,Cs,69,3.155743349952189,0.04312056148717767,1.3889671107461554
50,C50-Cs-72.xyz,val,Cs,72,3.16210625553219,0.06083806353070617,1.3892912354588505
50,C50-Cs-8.xyz,train,Cs,8,3.2030213630368056,0.14861311911413683,1.3900043082210265
50,C50-Cs-86.xyz,train,Cs,86,3.1670915248653744,0.07032316046767158,1.3891133030018938
50,C50-Cs-88.xyz,train,Cs,88,3.167604157055955,0.07396023826829186,1.3893551647779345
50,C50-Cs-91.xyz,test,Cs,91,3.1626546588697613,0.0593476275426943,1.3889405623484399
50,C50-Cs-92.xyz,train,Cs,92,3.163520961385743,0.061734065337574376,1.389086369153127
50,C50-D3-181.xyz,train,D3,181,3.146208612529072,0.02301756918566837,1.388542971925925
50,C50-D3-270.xyz,train,D3,270,3.1381277982676696,0.0015344951145782632,1.3890131613084895
50,C50-D3h-3.xyz,test,D3h,3,3.3264410908112114,0.33497604215070903,1.393004329148988
50,C50-D5h-1.xyz,train,D5h,1,3.3726106669461164,0.37788084418228063,1.3919234856831961
50,C50-D5h-271.xyz,train,D5h,271,3.140508535182109,0.006414413860706061,1.3891649718367944
52,C52-C1-10.xyz,val,C1,10,3.268720977837754,0.1493820868002195,1.3896395849819445
52,C52-C1-100.xyz,train,C1,100,3.2281422279157237,0.06643099875736788,1.3890638490766845
52,C52-C1-104.xyz,train,C1,104,3.2261423230670068,0.059605624904246306,1.3888987823782308
52,C52-C1-11.xyz,train,C1,11,3.2659345581076282,0.14491621171539543,1.3897968004193093
52,C52-C1-111.xyz,train,C1,111,3.2509771427088654,0.11816642805501597,1.3893817807792717
52,C52-C1-112.xyz,train,C1,112,3.252298321307771,0.11776565710159509,1.3890493998632474
52,C52-C1-113.xyz,train,C1,113,3.2450784560966786,0.10231726855681962,1.3891499685874282
52,C52-C1-115.xyz,test,C1,115,3.2630488496234493,0.13945360781368643,1.389418581915859
52,C52-C1-117.xyz,train,C1,117,3.23751318873291,0.09100627025755614,1.3892304054101123
